Data File	C:\Users\User\Documents\OmniSEC Data\System 1\Standards_and_Kreith_June2020\2020-06-23_18;45;05_PEO_Std_green_01.vdt
Sample ID	PEO_Std_green
Method File Name	calibration_june_2020_2-0001.vcm
Date Acquired	Jun 23, 2020 - 18:45:05
Solvent	water+NaN3+NaNO3
Operator	admin : Administrator
Column Set	A6000M+A4000
System	System 1
Flow Rate (ml/min)	 0.700
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00233
Det. Temp (Deg C)	30.000
Col. Temp (Deg C)	30.000

Ret. Vol.	RI	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
10,80100	18,647	25,636	87,069	-81,393	44,06262					
10,80333	18,616	25,636	87,024	-81,439	44,06079					
10,80567	18,601	25,636	86,947	-81,484	44,05835					
10,80800	18,586	25,651	86,947	-81,484	44,06018					
10,81033	18,586	25,681	86,932	-81,454	44,06262					
10,81267	18,632	25,651	86,901	-81,423	44,06567					
10,81500	18,647	25,681	86,932	-81,362	44,06751					
10,81733	18,632	25,666	87,008	-81,332	44,07178					
10,81967	18,632	25,712	86,962	-81,317	44,07422					
10,82200	18,616	25,727	86,978	-81,317	44,07422					
10,82433	18,601	25,742	86,993	-81,317	44,07422					
10,82667	18,616	25,697	87,024	-81,332	44,07483					
10,82900	18,616	25,712	87,008	-81,286	44,07544					
10,83133	18,601	25,697	87,024	-81,271	44,07727					
10,83367	18,632	25,697	87,039	-81,286	44,07971					
10,83600	18,571	25,712	87,024	-81,286	44,08276					
10,83833	18,540	25,758	86,978	-81,301	44,08398					
10,84067	18,555	25,773	86,978	-81,362	44,08459					
10,84300	18,586	25,758	86,993	-81,378	44,08215					
10,84533	18,555	25,742	86,978	-81,347	44,08032					
10,84767	18,586	25,727	86,978	-81,317	44,07727					
10,85000	18,632	25,742	86,978	-81,256	44,07727					
10,85233	18,616	25,727	86,978	-81,271	44,07666					
10,85467	18,632	25,727	86,947	-81,301	44,07666					
10,85700	18,616	25,697	86,856	-81,301	44,07666					
10,85933	18,647	25,697	86,840	-81,286	44,07727					
10,86167	18,616	25,666	86,871	-81,301	44,07605					
10,86400	18,632	25,666	86,886	-81,256	44,07422					
10,86633	18,632	25,681	86,825	-81,225	44,07605					
10,86867	18,662	25,727	86,886	-81,256	44,07666					
10,87100	18,662	25,727	86,947	-81,286	44,07910					
10,87333	18,677	25,758	86,962	-81,332	44,08154					
10,87567	18,662	25,788	86,947	-81,378	44,08582					
10,87800	18,632	25,773	87,039	-81,393	44,08643					
10,88033	18,647	25,773	87,100	-81,378	44,08765					
10,88267	18,632	25,788	87,115	-81,378	44,08704					
10,88500	18,616	25,773	87,100	-81,378	44,08459					
10,88733	18,632	25,712	87,115	-81,362	44,08215					
10,88967	18,647	25,727	87,085	-81,332	44,08032					
10,89200	18,632	25,712	87,024	-81,332	44,08032					
10,89433	18,601	25,681	86,962	-81,332	44,07910					
10,89667	18,601	25,651	86,978	-81,301	44,07910					
10,89900	18,601	25,636	86,993	-81,301	44,07727					
10,90133	18,586	25,620	87,024	-81,271	44,07544					
10,90367	18,571	25,651	87,054	-81,286	44,07300					
10,90600	18,571	25,666	87,069	-81,317	44,07361					
10,90833	18,571	25,666	87,100	-81,362	44,07544					
10,91067	18,571	25,681	87,085	-81,332	44,07727					
10,91300	18,586	25,636	87,054	-81,362	44,08155					
10,91533	18,586	25,620	87,039	-81,378	44,08521					
10,91767	18,601	25,636	87,024	-81,362	44,08643					
10,92000	18,616	25,666	86,978	-81,332	44,08765					
10,92233	18,601	25,697	86,993	-81,362	44,08826					
10,92467	18,601	25,712	87,039	-81,408	44,08765					
10,92700	18,601	25,697	87,024	-81,378	44,08826					
10,92933	18,632	25,666	87,039	-81,408	44,09070					
10,93167	18,616	25,636	87,039	-81,393	44,09314					
10,93400	18,616	25,666	86,993	-81,423	44,09619					
10,93633	18,616	25,712	86,978	-81,454	44,09864					
10,93867	18,647	25,681	87,008	-81,454	44,09986					
10,94100	18,647	25,712	87,024	-81,454	44,09864					
10,94333	18,647	25,758	86,993	-81,515	44,09803					
10,94567	18,632	25,758	87,008	-81,500	44,09803					
10,94800	18,647	25,742	86,993	-81,439	44,09986					
10,95033	18,632	25,742	86,993	-81,484	44,10291					
10,95267	18,616	25,742	87,008	-81,500	44,10596					
10,95500	18,632	25,727	87,024	-81,530	44,10901					
10,95733	18,632	25,697	87,024	-81,561	44,11145					
10,95967	18,616	25,712	87,039	-81,561	44,11206					
10,96200	18,616	25,742	87,024	-81,545	44,11145					
10,96433	18,632	25,742	87,039	-81,576	44,11206					
10,96667	18,616	25,773	87,039	-81,530	44,11206					
10,96900	18,632	25,803	87,008	-81,500	44,11267					
10,97133	18,616	25,834	87,039	-81,545	44,11390					
10,97367	18,632	25,788	87,024	-81,576	44,11634					
10,97600	18,647	25,773	87,039	-81,561	44,11878					
10,97833	18,632	25,697	87,100	-81,576	44,11817					
10,98067	18,616	25,681	87,191	-81,591	44,11756					
10,98300	18,647	25,605	87,161	-81,545	44,11512					
10,98533	18,632	25,666	87,222	-81,545	44,11329					
10,98767	18,601	25,651	87,161	-81,515	44,11023					
10,99000	18,616	25,666	87,100	-81,500	44,10962					
10,99233	18,632	25,651	87,054	-81,439	44,10840					
10,99467	18,616	25,681	87,085	-81,500	44,10718					
10,99700	18,616	25,681	87,039	-81,484	44,10535					
10,99933	18,632	25,697	87,069	-81,500	44,10291					
11,00167	18,647	25,727	87,085	-81,469	44,09986					
11,00400	18,647	25,742	87,100	-81,500	44,09741					
11,00633	18,632	25,742	87,039	-81,454	44,09680					
11,00867	18,632	25,742	87,054	-81,454	44,09619					
11,01100	18,616	25,742	87,039	-81,423	44,09863					
11,01333	18,586	25,758	87,069	-81,423	44,10168					
11,01567	18,571	25,742	87,069	-81,439	44,10413					
11,01800	18,571	25,712	87,115	-81,439	44,10596					
11,02033	18,555	25,727	87,100	-81,378	44,10474					
11,02267	18,555	25,742	87,054	-81,439	44,10108					
11,02500	18,540	25,727	87,039	-81,469	44,09742					
11,02733	18,555	25,727	87,008	-81,469	44,09436					
11,02967	18,571	25,758	86,947	-81,484	44,08948					
11,03200	18,586	25,697	86,917	-81,545	44,08704					
11,03433	18,586	25,636	86,962	-81,500	44,08521					
11,03667	18,601	25,651	86,917	-81,469	44,08155					
11,03900	18,571	25,666	86,947	-81,454	44,07788					
11,04133	18,571	25,666	86,947	-81,469	44,07666					
11,04367	18,601	25,697	86,962	-81,439	44,07361					
11,04600	18,601	25,727	86,978	-81,484	44,07361					
11,04833	18,632	25,727	87,024	-81,545	44,07666					
11,05067	18,662	25,727	86,947	-81,530	44,08093					
11,05300	18,662	25,758	86,993	-81,545	44,08459					
11,05533	18,601	25,742	86,993	-81,545	44,08887					
11,05767	18,601	25,773	86,932	-81,530	44,08948					
11,06000	18,601	25,773	86,917	-81,500	44,09009					
11,06233	18,632	25,758	86,947	-81,576	44,08826					
11,06467	18,616	25,727	86,886	-81,530	44,08582					
11,06700	18,616	25,773	86,886	-81,561	44,08399					
11,06933	18,601	25,742	86,901	-81,500	44,08338					
11,07167	18,586	25,742	86,840	-81,469	44,08216					
11,07400	18,555	25,758	86,840	-81,454	44,08094					
11,07633	18,571	25,773	86,856	-81,484	44,08094					
11,07867	18,601	25,742	86,871	-81,484	44,07849					
11,08100	18,647	25,758	86,886	-81,500	44,07666					
11,08333	18,677	25,742	86,901	-81,500	44,07483					
11,08567	18,662	25,712	86,947	-81,484	44,07483					
11,08800	18,662	25,742	86,993	-81,469	44,07422					
11,09033	18,693	25,727	87,008	-81,500	44,07788					
11,09267	18,662	25,727	87,024	-81,484	44,08154					
11,09500	18,647	25,727	87,039	-81,515	44,08398					
11,09733	18,677	25,712	87,039	-81,500	44,08521					
11,09967	18,677	25,666	87,024	-81,500	44,08643					
11,10200	18,647	25,697	87,024	-81,469	44,08459					
11,10433	18,662	25,697	87,039	-81,545	44,08215					
11,10667	18,662	25,697	87,069	-81,545	44,08093					
11,10900	18,647	25,727	86,993	-81,530	44,07971					
11,11133	18,647	25,742	87,024	-81,545	44,07910					
11,11367	18,662	25,727	87,008	-81,530	44,07849					
11,11600	18,632	25,666	86,917	-81,500	44,07544					
11,11833	18,616	25,697	86,947	-81,469	44,07239					
11,12067	18,616	25,712	86,993	-81,454	44,07056					
11,12300	18,616	25,697	87,024	-81,454	44,06873					
11,12533	18,601	25,712	87,054	-81,469	44,06995					
11,12767	18,616	25,727	87,069	-81,484	44,07300					
11,13000	18,616	25,712	87,024	-81,530	44,07727					
11,13233	18,632	25,712	87,069	-81,576	44,08093					
11,13467	18,616	25,712	87,024	-81,576	44,08398					
11,13700	18,601	25,697	87,039	-81,576	44,08521					
11,13933	18,601	25,758	87,100	-81,530	44,08643					
11,14167	18,601	25,742	87,085	-81,545	44,08643					
11,14400	18,601	25,727	87,039	-81,530	44,08765					
11,14633	18,601	25,742	87,054	-81,515	44,08887					
11,14867	18,616	25,712	87,008	-81,515	44,09192					
11,15100	18,616	25,666	86,978	-81,561	44,09619					
11,15333	18,616	25,651	86,978	-81,561	44,09863					
11,15567	18,601	25,666	86,993	-81,530	44,09986					
11,15800	18,632	25,666	86,962	-81,576	44,10047					
11,16033	18,632	25,666	86,962	-81,576	44,09925					
11,16267	18,647	25,727	86,962	-81,545	44,09741					
11,16500	18,647	25,697	87,069	-81,500	44,09741					
11,16733	18,632	25,697	87,069	-81,530	44,09863					
11,16967	18,586	25,681	87,069	-81,469	44,09925					
11,17200	18,586	25,712	87,069	-81,484	44,09925					
11,17433	18,586	25,681	87,115	-81,484	44,09986					
11,17667	18,586	25,697	87,008	-81,500	44,09864					
11,17900	18,616	25,697	87,008	-81,545	44,09436					
11,18133	18,647	25,712	86,993	-81,576	44,09131					
11,18367	18,647	25,742	87,054	-81,576	44,09009					
11,18600	18,632	25,712	87,008	-81,576	44,08826					
11,18833	18,632	25,742	87,054	-81,591	44,08887					
11,19067	18,632	25,742	87,024	-81,561	44,09009					
11,19300	18,662	25,727	87,085	-81,591	44,09009					
11,19533	18,647	25,666	87,054	-81,561	44,08948					
11,19767	18,647	25,697	87,100	-81,591	44,08887					
11,20000	18,647	25,697	87,085	-81,591	44,08765					
11,20233	18,616	25,681	87,115	-81,622	44,08643					
11,20467	18,586	25,636	87,069	-81,576	44,08887					
11,20700	18,601	25,697	87,024	-81,591	44,09070					
11,20933	18,601	25,697	87,039	-81,576	44,09314					
11,21167	18,601	25,697	87,054	-81,530	44,09436					
11,21400	18,647	25,712	87,054	-81,500	44,09680					
11,21633	18,647	25,697	87,054	-81,515	44,09497					
11,21867	18,647	25,636	87,085	-81,530	44,09497					
11,22100	18,677	25,620	87,054	-81,515	44,09436					
11,22333	18,662	25,620	87,039	-81,561	44,09375					
11,22567	18,632	25,590	87,069	-81,561	44,09253					
11,22800	18,647	25,651	87,085	-81,545	44,09558					
11,23033	18,647	25,697	87,115	-81,545	44,09497					
11,23267	18,616	25,742	87,115	-81,576	44,09497					
11,23500	18,632	25,697	87,146	-81,591	44,09558					
11,23733	18,662	25,666	87,085	-81,576	44,09680					
11,23967	18,632	25,681	87,100	-81,652	44,09375					
11,24200	18,662	25,620	87,054	-81,622	44,09497					
11,24433	18,662	25,620	87,115	-81,622	44,09436					
11,24667	18,677	25,651	87,069	-81,606	44,09436					
11,24900	18,632	25,727	87,115	-81,622	44,09558					
11,25133	18,647	25,712	87,085	-81,515	44,09802					
11,25367	18,616	25,773	87,100	-81,500	44,09619					
11,25600	18,601	25,727	87,024	-81,469	44,09375					
11,25833	18,601	25,727	87,039	-81,500	44,09131					
11,26067	18,601	25,681	87,024	-81,454	44,08460					
11,26300	18,601	25,697	87,054	-81,469	44,07971					
11,26533	18,601	25,712	87,069	-81,500	44,07544					
11,26767	18,601	25,727	87,054	-81,484	44,07300					
11,27000	18,586	25,727	87,069	-81,408	44,06934					
11,27233	18,601	25,742	87,115	-81,454	44,06812					
11,27467	18,632	25,742	87,054	-81,484	44,06567					
11,27700	18,647	25,758	86,993	-81,484	44,06384					
11,27933	18,662	25,742	87,039	-81,561	44,06201					
11,28167	18,677	25,742	87,024	-81,606	44,06079					
11,28400	18,632	25,773	86,962	-81,591	44,06201					
11,28633	18,601	25,758	87,008	-81,591	44,06445					
11,28867	18,601	25,651	87,054	-81,576	44,06567					
11,29100	18,616	25,636	87,039	-81,515	44,06873					
11,29333	18,632	25,651	87,008	-81,530	44,07117					
11,29567	18,662	25,636	87,008	-81,561	44,07056					
11,29800	18,662	25,636	86,978	-81,545	44,06873					
11,30033	18,647	25,712	86,947	-81,561	44,07117					
11,30267	18,647	25,712	86,932	-81,545	44,07178					
11,30500	18,632	25,712	86,947	-81,484	44,07361					
11,30733	18,632	25,697	86,962	-81,454	44,07849					
11,30967	18,632	25,666	87,008	-81,408	44,08338					
11,31200	18,647	25,651	87,039	-81,378	44,08582					
11,31433	18,632	25,697	87,039	-81,378	44,08704					
11,31667	18,616	25,666	87,054	-81,378	44,08948					
11,31900	18,647	25,697	87,054	-81,362	44,08948					
11,32133	18,632	25,742	87,008	-81,393	44,09131					
11,32367	18,616	25,712	86,978	-81,378	44,09375					
11,32600	18,632	25,666	86,978	-81,362	44,09864					
11,32833	18,662	25,666	86,993	-81,408	44,10169					
11,33067	18,677	25,575	86,962	-81,423	44,10474					
11,33300	18,693	25,575	86,993	-81,439	44,10474					
11,33533	18,677	25,605	87,008	-81,469	44,10474					
11,33767	18,662	25,590	87,008	-81,515	44,10291					
11,34000	18,632	25,620	86,978	-81,484	44,10047					
11,34233	18,586	25,712	86,901	-81,500	44,09985					
11,34467	18,571	25,712	86,825	-81,500	44,10107					
11,34700	18,586	25,742	86,840	-81,469	44,10169					
11,34933	18,616	25,788	86,825	-81,454	44,10352					
11,35167	18,601	25,803	86,779	-81,484	44,10596					
11,35400	18,616	25,788	86,856	-81,500	44,10474					
11,35633	18,647	25,788	86,901	-81,515	44,10291					
11,35867	18,647	25,742	86,886	-81,545	44,10229					
11,36100	18,601	25,758	86,901	-81,561	44,09863					
11,36333	18,616	25,742	86,947	-81,515	44,09619					
11,36567	18,616	25,712	86,932	-81,454	44,09680					
11,36800	18,601	25,697	86,917	-81,423	44,09558					
11,37033	18,601	25,712	86,932	-81,423	44,09436					
11,37267	18,647	25,666	86,932	-81,393	44,09620					
11,37500	18,677	25,697	86,947	-81,378	44,09436					
11,37733	18,677	25,712	86,993	-81,408	44,09192					
11,37967	18,693	25,758	87,024	-81,408	44,09131					
11,38200	18,708	25,712	86,993	-81,469	44,08948					
11,38433	18,677	25,758	86,947	-81,469	44,08765					
11,38667	18,647	25,727	86,917	-81,469	44,08704					
11,38900	18,632	25,697	86,947	-81,454	44,08765					
11,39133	18,632	25,666	86,978	-81,515	44,08643					
11,39367	18,632	25,712	87,008	-81,454	44,08582					
11,39600	18,647	25,712	87,054	-81,454	44,08399					
11,39833	18,647	25,727	87,054	-81,515	44,08338					
11,40067	18,677	25,727	86,993	-81,545	44,08338					
11,40300	18,662	25,712	86,978	-81,500	44,08582					
11,40533	18,616	25,712	86,978	-81,454	44,08765					
11,40767	18,616	25,727	86,993	-81,515	44,09070					
11,41000	18,616	25,681	87,054	-81,500	44,09253					
11,41233	18,616	25,697	87,085	-81,500	44,09314					
11,41467	18,616	25,681	87,085	-81,469	44,09314					
11,41700	18,662	25,681	87,069	-81,515	44,09253					
11,41933	18,647	25,651	87,008	-81,454	44,09070					
11,42167	18,693	25,651	86,993	-81,423	44,09070					
11,42400	18,677	25,620	87,039	-81,423	44,08948					
11,42633	18,662	25,681	87,039	-81,484	44,08765					
11,42867	18,647	25,697	87,008	-81,439	44,08704					
11,43100	18,662	25,712	87,054	-81,439	44,08582					
11,43333	18,632	25,712	87,024	-81,454	44,08337					
11,43567	18,632	25,788	86,978	-81,408	44,08337					
11,43800	18,632	25,727	86,962	-81,347	44,08093					
11,44033	18,647	25,697	87,024	-81,423	44,07972					
11,44267	18,647	25,681	87,008	-81,439	44,08093					
11,44500	18,632	25,666	86,993	-81,423	44,08338					
11,44733	18,647	25,651	87,008	-81,484	44,08399					
11,44967	18,677	25,681	86,993	-81,530	44,08643					
11,45200	18,677	25,712	86,978	-81,530	44,08643					
11,45433	18,677	25,727	87,008	-81,530	44,08521					
11,45667	18,677	25,773	87,069	-81,545	44,08216					
11,45900	18,647	25,773	87,085	-81,500	44,07971					
11,46133	18,632	25,727	87,146	-81,515	44,07849					
11,46367	18,632	25,712	87,207	-81,530	44,07666					
11,46600	18,601	25,712	87,222	-81,561	44,07544					
11,46833	18,616	25,727	87,207	-81,576	44,07544					
11,47067	18,647	25,666	87,176	-81,622	44,07361					
11,47300	18,632	25,697	87,161	-81,591	44,07178					
11,47533	18,632	25,681	87,085	-81,515	44,07056					
11,47767	18,647	25,681	87,069	-81,454	44,06995					
11,48000	18,616	25,681	86,978	-81,454	44,06995					
11,48233	18,586	25,758	87,039	-81,393	44,07117					
11,48467	18,601	25,712	87,008	-81,408	44,07361					
11,48700	18,555	25,727	87,024	-81,378	44,07666					
11,48933	18,540	25,742	87,008	-81,408	44,07850					
11,49167	18,540	25,727	87,054	-81,378	44,07788					
11,49400	18,555	25,651	86,978	-81,393	44,07666					
11,49633	18,555	25,620	87,008	-81,378	44,07239					
11,49867	18,601	25,636	86,993	-81,454	44,06873					
11,50100	18,616	25,620	87,069	-81,423	44,06506					
11,50333	18,632	25,620	87,085	-81,439	44,06323					
11,50567	18,616	25,681	87,115	-81,423	44,05957					
11,50800	18,601	25,742	87,100	-81,393	44,05713					
11,51033	18,601	25,742	87,115	-81,347	44,05347					
11,51267	18,632	25,697	87,085	-81,347	44,04858					
11,51500	18,632	25,651	87,100	-81,378	44,04492					
11,51733	18,647	25,636	87,024	-81,378	44,04553					
11,51967	18,647	25,636	87,039	-81,393	44,04736					
11,52200	18,632	25,636	87,024	-81,408	44,05042					
11,52433	18,601	25,636	86,978	-81,393	44,05408					
11,52667	18,616	25,697	86,978	-81,378	44,05713					
11,52900	18,647	25,666	87,039	-81,408	44,05835					
11,53133	18,677	25,697	87,146	-81,408	44,06018					
11,53367	18,677	25,681	87,191	-81,439	44,06018					
11,53600	18,677	25,727	87,237	-81,469	44,06140					
11,53833	18,662	25,712	87,252	-81,408	44,06384					
11,54067	18,662	25,773	87,268	-81,408	44,06750					
11,54300	18,662	25,742	87,130	-81,408	44,07178					
11,54533	18,677	25,758	87,115	-81,378	44,07727					
11,54767	18,677	25,742	87,115	-81,378	44,08154					
11,55000	18,662	25,742	87,085	-81,408	44,08398					
11,55233	18,647	25,712	87,085	-81,393	44,08521					
11,55467	18,632	25,758	87,100	-81,408	44,08582					
11,55700	18,632	25,742	87,085	-81,408	44,08643					
11,55933	18,616	25,758	87,039	-81,393	44,08948					
11,56167	18,662	25,773	87,054	-81,439	44,09253					
11,56400	18,662	25,773	87,039	-81,454	44,09558					
11,56633	18,693	25,773	87,008	-81,469	44,09925					
11,56867	18,662	25,803	86,978	-81,439	44,10169					
11,57100	18,677	25,773	87,024	-81,500	44,10047					
11,57333	18,662	25,758	87,008	-81,469	44,10107					
11,57567	18,632	25,788	86,993	-81,469	44,10168					
11,57800	18,616	25,697	86,993	-81,454	44,10046					
11,58033	18,632	25,666	86,993	-81,484	44,10168					
11,58267	18,632	25,651	86,947	-81,454	44,10535					
11,58500	18,632	25,620	86,962	-81,469	44,10779					
11,58733	18,677	25,590	86,947	-81,469	44,10962					
11,58967	18,662	25,666	86,932	-81,500	44,11023					
11,59200	18,662	25,681	86,932	-81,500	44,10962					
11,59433	18,677	25,697	86,962	-81,484	44,10779					
11,59667	18,693	25,681	86,978	-81,484	44,10596					
11,59900	18,662	25,697	86,993	-81,500	44,10413					
11,60133	18,662	25,697	87,069	-81,469	44,10413					
11,60367	18,662	25,681	87,115	-81,484	44,10352					
11,60600	18,662	25,712	87,100	-81,545	44,10413					
11,60833	18,647	25,788	87,085	-81,500	44,10229					
11,61067	18,677	25,742	87,100	-81,454	44,10046					
11,61300	18,677	25,727	87,100	-81,439	44,09619					
11,61533	18,708	25,742	87,100	-81,423	44,09192					
11,61767	18,693	25,681	87,100	-81,408	44,08643					
11,62000	18,677	25,651	87,054	-81,439	44,08215					
11,62233	18,647	25,681	87,085	-81,469	44,07788					
11,62467	18,662	25,712	87,039	-81,469	44,07422					
11,62700	18,632	25,681	87,008	-81,484	44,07178					
11,62933	18,647	25,742	87,008	-81,439	44,06812					
11,63167	18,647	25,697	87,054	-81,439	44,06384					
11,63400	18,662	25,742	86,993	-81,408	44,05957					
11,63633	18,677	25,712	87,008	-81,439	44,05652					
11,63867	18,693	25,727	86,993	-81,439	44,05530					
11,64100	18,677	25,727	87,024	-81,484	44,05591					
11,64333	18,693	25,788	87,039	-81,500	44,05774					
11,64567	18,677	25,758	87,069	-81,500	44,05896					
11,64800	18,662	25,773	87,024	-81,500	44,06079					
11,65033	18,632	25,773	87,054	-81,454	44,05957					
